song_id,segment_id,transformation,comparison_type,metric,metric_parameters,value
105,02,reharmonization,transformed,harmonic_edit_distance,{},0.733333
105,02,reharmonization,transformed,pitch_class_similarity,{},0.733333
105,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.473684
105,02,simplification,transformed,harmonic_edit_distance,{},0.733333
105,02,simplification,transformed,pitch_class_similarity,{},0.888889
115,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.473684
115,01,chord_substitution,transformed,harmonic_edit_distance,{},0.733333
115,01,chord_substitution,transformed,pitch_class_similarity,{},0.746667
115,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
115,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
115,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
115,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.473684
115,01,reharmonization,transformed,harmonic_edit_distance,{},0.733333
115,01,reharmonization,transformed,pitch_class_similarity,{},0.755556
115,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.473684
115,01,simplification,transformed,harmonic_edit_distance,{},0.733333
115,01,simplification,transformed,pitch_class_similarity,{},0.855556
115,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.470588
115,02,chord_substitution,transformed,harmonic_edit_distance,{},0.769231
115,02,chord_substitution,transformed,pitch_class_similarity,{},0.782418
115,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
115,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
115,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
115,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.612903
115,02,reharmonization,transformed,harmonic_edit_distance,{},0.769231
115,02,reharmonization,transformed,pitch_class_similarity,{},0.794872
115,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.666667
115,02,simplification,transformed,harmonic_edit_distance,{},0.884615
115,02,simplification,transformed,pitch_class_similarity,{},0.926282
128,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.437500
128,01,chord_substitution,transformed,harmonic_edit_distance,{},0.750000
128,01,chord_substitution,transformed,pitch_class_similarity,{},0.800000
128,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
128,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
128,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
128,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.533333
128,01,reharmonization,transformed,harmonic_edit_distance,{},0.750000
128,01,reharmonization,transformed,pitch_class_similarity,{},0.758333
128,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.533333
128,01,simplification,transformed,harmonic_edit_distance,{},0.833333
128,01,simplification,transformed,pitch_class_similarity,{},0.909722
128,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.454545
128,02,chord_substitution,transformed,harmonic_edit_distance,{},0.760000
128,02,chord_substitution,transformed,pitch_class_similarity,{},0.781333
128,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
128,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
128,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
128,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.548387
128,02,reharmonization,transformed,harmonic_edit_distance,{},0.760000
128,02,reharmonization,transformed,pitch_class_similarity,{},0.760000
128,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.655172
128,02,simplification,transformed,harmonic_edit_distance,{},0.880000
128,02,simplification,transformed,pitch_class_similarity,{},0.933333
143,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.333333
143,01,chord_substitution,transformed,harmonic_edit_distance,{},0.714286
143,01,chord_substitution,transformed,pitch_class_similarity,{},0.814286
143,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
143,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
143,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
143,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.500000
143,01,reharmonization,transformed,harmonic_edit_distance,{},0.714286
143,01,reharmonization,transformed,pitch_class_similarity,{},0.814286
143,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.333333
143,01,simplification,transformed,harmonic_edit_distance,{},0.714286
143,01,simplification,transformed,pitch_class_similarity,{},0.809524
143,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.473684
143,02,chord_substitution,transformed,harmonic_edit_distance,{},0.733333
143,02,chord_substitution,transformed,pitch_class_similarity,{},0.746667
143,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
143,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
143,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
143,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.473684
143,02,reharmonization,transformed,harmonic_edit_distance,{},0.733333
143,02,reharmonization,transformed,pitch_class_similarity,{},0.777778
143,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.473684
143,02,simplification,transformed,harmonic_edit_distance,{},0.800000
143,02,simplification,transformed,pitch_class_similarity,{},0.888889
160,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.473684
160,01,chord_substitution,transformed,harmonic_edit_distance,{},0.733333
160,01,chord_substitution,transformed,pitch_class_similarity,{},0.768889
160,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
160,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
160,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
160,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.473684
160,01,reharmonization,transformed,harmonic_edit_distance,{},0.733333
160,01,reharmonization,transformed,pitch_class_similarity,{},0.746667
160,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.473684
160,01,simplification,transformed,harmonic_edit_distance,{},0.733333
160,01,simplification,transformed,pitch_class_similarity,{},0.844444
160,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.454545
160,02,chord_substitution,transformed,harmonic_edit_distance,{},0.764706
160,02,chord_substitution,transformed,pitch_class_similarity,{},0.816246
160,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
160,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
160,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
160,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.523810
160,02,reharmonization,transformed,harmonic_edit_distance,{},0.764706
160,02,reharmonization,transformed,pitch_class_similarity,{},0.796078
160,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.454545
160,02,simplification,transformed,harmonic_edit_distance,{},0.764706
160,02,simplification,transformed,pitch_class_similarity,{},0.833333
164,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.395349
164,01,chord_substitution,transformed,harmonic_edit_distance,{},0.741935
164,01,chord_substitution,transformed,pitch_class_similarity,{},0.741935
164,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
164,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
164,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
164,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.538462
164,01,reharmonization,transformed,harmonic_edit_distance,{},0.741935
164,01,reharmonization,transformed,pitch_class_similarity,{},0.741935
164,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",1.000000
164,01,simplification,transformed,harmonic_edit_distance,{},1.000000
164,01,simplification,transformed,pitch_class_similarity,{},1.000000
164,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.414634
164,02,chord_substitution,transformed,harmonic_edit_distance,{},0.733333
164,02,chord_substitution,transformed,pitch_class_similarity,{},0.751111
164,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
164,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
164,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
164,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.526316
164,02,reharmonization,transformed,harmonic_edit_distance,{},0.733333
164,02,reharmonization,transformed,pitch_class_similarity,{},0.733333
164,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.657143
164,02,simplification,transformed,harmonic_edit_distance,{},0.866667
164,02,simplification,transformed,pitch_class_similarity,{},0.944444
167,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.354839
167,01,chord_substitution,transformed,harmonic_edit_distance,{},0.727273
167,01,chord_substitution,transformed,pitch_class_similarity,{},0.736364
167,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
167,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
167,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
167,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.500000
167,01,reharmonization,transformed,harmonic_edit_distance,{},0.727273
167,01,reharmonization,transformed,pitch_class_similarity,{},0.750000
167,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.615385
167,01,simplification,transformed,harmonic_edit_distance,{},0.863636
167,01,simplification,transformed,pitch_class_similarity,{},0.924242
167,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.375000
167,02,chord_substitution,transformed,harmonic_edit_distance,{},0.739130
167,02,chord_substitution,transformed,pitch_class_similarity,{},0.747826
167,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
167,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
167,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
167,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.517241
167,02,reharmonization,transformed,harmonic_edit_distance,{},0.739130
167,02,reharmonization,transformed,pitch_class_similarity,{},0.753623
167,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.571429
167,02,simplification,transformed,harmonic_edit_distance,{},0.869565
167,02,simplification,transformed,pitch_class_similarity,{},0.927536
176,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.428571
176,01,chord_substitution,transformed,harmonic_edit_distance,{},0.750000
176,01,chord_substitution,transformed,pitch_class_similarity,{},0.762500
176,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
176,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
176,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
176,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.500000
176,01,reharmonization,transformed,harmonic_edit_distance,{},0.750000
176,01,reharmonization,transformed,pitch_class_similarity,{},0.750000
176,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.666667
176,01,simplification,transformed,harmonic_edit_distance,{},0.875000
176,01,simplification,transformed,pitch_class_similarity,{},0.958333
176,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.500000
176,02,chord_substitution,transformed,harmonic_edit_distance,{},0.769231
176,02,chord_substitution,transformed,pitch_class_similarity,{},0.769231
176,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
176,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
176,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
176,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.600000
176,02,reharmonization,transformed,harmonic_edit_distance,{},0.769231
176,02,reharmonization,transformed,pitch_class_similarity,{},0.769231
176,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.500000
176,02,simplification,transformed,harmonic_edit_distance,{},0.769231
176,02,simplification,transformed,pitch_class_similarity,{},0.871795
197,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.419355
197,01,chord_substitution,transformed,harmonic_edit_distance,{},0.755556
197,01,chord_substitution,transformed,pitch_class_similarity,{},0.786667
197,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
197,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
197,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
197,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.571429
197,01,reharmonization,transformed,harmonic_edit_distance,{},0.755556
197,01,reharmonization,transformed,pitch_class_similarity,{},0.764444
197,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.442623
197,01,simplification,transformed,harmonic_edit_distance,{},0.777778
197,01,simplification,transformed,pitch_class_similarity,{},0.896296
197,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.407407
197,02,chord_substitution,transformed,harmonic_edit_distance,{},0.758621
197,02,chord_substitution,transformed,pitch_class_similarity,{},0.788670
197,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
197,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
197,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
197,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.605634
197,02,reharmonization,transformed,harmonic_edit_distance,{},0.775862
197,02,reharmonization,transformed,pitch_class_similarity,{},0.758621
197,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.583333
197,02,simplification,transformed,harmonic_edit_distance,{},0.844828
197,02,simplification,transformed,pitch_class_similarity,{},0.905172
204,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.389474
204,01,chord_substitution,transformed,harmonic_edit_distance,{},0.746269
204,01,chord_substitution,transformed,pitch_class_similarity,{},0.763184
204,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
204,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
204,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
204,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.571429
204,01,reharmonization,transformed,harmonic_edit_distance,{},0.746269
204,01,reharmonization,transformed,pitch_class_similarity,{},0.749254
204,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.714286
204,01,simplification,transformed,harmonic_edit_distance,{},0.910448
204,01,simplification,transformed,pitch_class_similarity,{},0.941542
204,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.404255
204,02,chord_substitution,transformed,harmonic_edit_distance,{},0.746269
204,02,chord_substitution,transformed,pitch_class_similarity,{},0.762687
204,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
204,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
204,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
204,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.571429
204,02,reharmonization,transformed,harmonic_edit_distance,{},0.746269
204,02,reharmonization,transformed,pitch_class_similarity,{},0.762189
204,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.714286
204,02,simplification,transformed,harmonic_edit_distance,{},0.910448
204,02,simplification,transformed,pitch_class_similarity,{},0.945274
215,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.402985
215,01,chord_substitution,transformed,harmonic_edit_distance,{},0.750000
215,01,chord_substitution,transformed,pitch_class_similarity,{},0.779167
215,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
215,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
215,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
215,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.566667
215,01,reharmonization,transformed,harmonic_edit_distance,{},0.750000
215,01,reharmonization,transformed,pitch_class_similarity,{},0.768056
215,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.566667
215,01,simplification,transformed,harmonic_edit_distance,{},0.833333
215,01,simplification,transformed,pitch_class_similarity,{},0.920139
215,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.384615
215,02,chord_substitution,transformed,harmonic_edit_distance,{},0.745455
215,02,chord_substitution,transformed,pitch_class_similarity,{},0.756364
215,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
215,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
215,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
215,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.565217
215,02,reharmonization,transformed,harmonic_edit_distance,{},0.745455
215,02,reharmonization,transformed,pitch_class_similarity,{},0.745455
215,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.714286
215,02,simplification,transformed,harmonic_edit_distance,{},0.909091
215,02,simplification,transformed,pitch_class_similarity,{},0.954545
221,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.395349
221,01,chord_substitution,transformed,harmonic_edit_distance,{},0.754098
221,01,chord_substitution,transformed,pitch_class_similarity,{},0.798361
221,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
221,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
221,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
221,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.578947
221,01,reharmonization,transformed,harmonic_edit_distance,{},0.754098
221,01,reharmonization,transformed,pitch_class_similarity,{},0.771585
221,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.500000
221,01,simplification,transformed,harmonic_edit_distance,{},0.803279
221,01,simplification,transformed,pitch_class_similarity,{},0.874317
221,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.428571
221,02,chord_substitution,transformed,harmonic_edit_distance,{},0.757576
221,02,chord_substitution,transformed,pitch_class_similarity,{},0.772727
221,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
221,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
221,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
221,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.585366
221,02,reharmonization,transformed,harmonic_edit_distance,{},0.757576
221,02,reharmonization,transformed,pitch_class_similarity,{},0.773737
221,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.585366
221,02,simplification,transformed,harmonic_edit_distance,{},0.848485
221,02,simplification,transformed,pitch_class_similarity,{},0.919192
224,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.386364
224,01,chord_substitution,transformed,harmonic_edit_distance,{},0.747967
224,01,chord_substitution,transformed,pitch_class_similarity,{},0.753465
224,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
224,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
224,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
224,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.584416
224,01,reharmonization,transformed,harmonic_edit_distance,{},0.747967
224,01,reharmonization,transformed,pitch_class_similarity,{},0.753388
224,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.544304
224,01,simplification,transformed,harmonic_edit_distance,{},0.845528
224,01,simplification,transformed,pitch_class_similarity,{},0.931572
224,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.424000
224,02,chord_substitution,transformed,harmonic_edit_distance,{},0.755556
224,02,chord_substitution,transformed,pitch_class_similarity,{},0.764550
224,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
224,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
224,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
224,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.589286
224,02,reharmonization,transformed,harmonic_edit_distance,{},0.755556
224,02,reharmonization,transformed,pitch_class_similarity,{},0.767513
224,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.695238
224,02,simplification,transformed,harmonic_edit_distance,{},0.900000
224,02,simplification,transformed,pitch_class_similarity,{},0.947222
226,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.395604
226,01,chord_substitution,transformed,harmonic_edit_distance,{},0.750000
226,01,chord_substitution,transformed,pitch_class_similarity,{},0.776711
226,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
226,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
226,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
226,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.587500
226,01,reharmonization,transformed,harmonic_edit_distance,{},0.750000
226,01,reharmonization,transformed,pitch_class_similarity,{},0.756324
226,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.451429
226,01,simplification,transformed,harmonic_edit_distance,{},0.781250
226,01,simplification,transformed,pitch_class_similarity,{},0.878255
226,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.383784
226,02,chord_substitution,transformed,harmonic_edit_distance,{},0.751938
226,02,chord_substitution,transformed,pitch_class_similarity,{},0.772093
226,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
226,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
226,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
226,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.590062
226,02,reharmonization,transformed,harmonic_edit_distance,{},0.759690
226,02,reharmonization,transformed,pitch_class_similarity,{},0.771059
226,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.532934
226,02,simplification,transformed,harmonic_edit_distance,{},0.837209
226,02,simplification,transformed,pitch_class_similarity,{},0.926357
229,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.400000
229,01,chord_substitution,transformed,harmonic_edit_distance,{},0.754386
229,01,chord_substitution,transformed,pitch_class_similarity,{},0.760234
229,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
229,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
229,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
229,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.577465
229,01,reharmonization,transformed,harmonic_edit_distance,{},0.754386
229,01,reharmonization,transformed,pitch_class_similarity,{},0.754386
229,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.671642
229,01,simplification,transformed,harmonic_edit_distance,{},0.894737
229,01,simplification,transformed,pitch_class_similarity,{},0.956140
229,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.392405
229,02,chord_substitution,transformed,harmonic_edit_distance,{},0.750000
229,02,chord_substitution,transformed,pitch_class_similarity,{},0.750000
229,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
229,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
229,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
229,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.571429
229,02,reharmonization,transformed,harmonic_edit_distance,{},0.750000
229,02,reharmonization,transformed,pitch_class_similarity,{},0.750000
229,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",1.000000
229,02,simplification,transformed,harmonic_edit_distance,{},1.000000
229,02,simplification,transformed,pitch_class_similarity,{},1.000000
234,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.428571
234,01,chord_substitution,transformed,harmonic_edit_distance,{},0.757576
234,01,chord_substitution,transformed,pitch_class_similarity,{},0.784993
234,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
234,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
234,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
234,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.585366
234,01,reharmonization,transformed,harmonic_edit_distance,{},0.757576
234,01,reharmonization,transformed,pitch_class_similarity,{},0.762626
234,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.625000
234,01,simplification,transformed,harmonic_edit_distance,{},0.863636
234,01,simplification,transformed,pitch_class_similarity,{},0.916667
234,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.436893
234,02,chord_substitution,transformed,harmonic_edit_distance,{},0.746667
234,02,chord_substitution,transformed,pitch_class_similarity,{},0.767111
234,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
234,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
234,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
234,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.626374
234,02,reharmonization,transformed,harmonic_edit_distance,{},0.773333
234,02,reharmonization,transformed,pitch_class_similarity,{},0.746667
234,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.574468
234,02,simplification,transformed,harmonic_edit_distance,{},0.853333
234,02,simplification,transformed,pitch_class_similarity,{},0.916667
239,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.375000
239,01,chord_substitution,transformed,harmonic_edit_distance,{},0.750000
239,01,chord_substitution,transformed,pitch_class_similarity,{},0.770929
239,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
239,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
239,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
239,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.584000
239,01,reharmonization,transformed,harmonic_edit_distance,{},0.750000
239,01,reharmonization,transformed,pitch_class_similarity,{},0.770881
239,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.636364
239,01,simplification,transformed,harmonic_edit_distance,{},0.880000
239,01,simplification,transformed,pitch_class_similarity,{},0.922833
239,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.395833
239,02,chord_substitution,transformed,harmonic_edit_distance,{},0.750000
239,02,chord_substitution,transformed,pitch_class_similarity,{},0.771989
239,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
239,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
239,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
239,02,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.576471
239,02,reharmonization,transformed,harmonic_edit_distance,{},0.750000
239,02,reharmonization,transformed,pitch_class_similarity,{},0.752941
239,02,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.576471
239,02,simplification,transformed,harmonic_edit_distance,{},0.852941
239,02,simplification,transformed,pitch_class_similarity,{},0.913480
251,01,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.370787
251,01,chord_substitution,transformed,harmonic_edit_distance,{},0.741935
251,01,chord_substitution,transformed,pitch_class_similarity,{},0.755914
251,01,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
251,01,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
251,01,original_copy,baseline_original,pitch_class_similarity,{},1.000000
251,01,reharmonization,transformed,chord_ngram_similarity,"{""n"": 2}",0.564103
251,01,reharmonization,transformed,harmonic_edit_distance,{},0.741935
251,01,reharmonization,transformed,pitch_class_similarity,{},0.747312
251,01,simplification,transformed,chord_ngram_similarity,"{""n"": 2}",0.469880
251,01,simplification,transformed,harmonic_edit_distance,{},0.806452
251,01,simplification,transformed,pitch_class_similarity,{},0.909946
251,02,chord_substitution,transformed,chord_ngram_similarity,"{""n"": 2}",0.393939
251,02,chord_substitution,transformed,harmonic_edit_distance,{},0.742857
251,02,chord_substitution,transformed,pitch_class_similarity,{},0.747619
251,02,original_copy,baseline_original,chord_ngram_similarity,"{""n"": 2}",1.000000
251,02,original_copy,baseline_original,harmonic_edit_distance,{},1.000000
251,02,original_copy,baseline_original,pitch_class_similarity,{},1.000000
