song_id,segment_id,transformation,comparison_type,metric,metric_parameters,value
031,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
031,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
031,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.141976
031,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
031,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
031,01,tempo_change,transformed,ioi_similarity,{},1.000000
031,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
031,01,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
031,02,duration_scaling,transformed,ioi_similarity,{},0.160458
031,02,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
031,02,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
031,02,original_copy,baseline_original,ioi_similarity,{},1.000000
031,02,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
031,02,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
031,02,partial_rhythm_modification,transformed,ioi_similarity,{},0.155201
031,02,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
031,02,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
031,02,tempo_change,transformed,ioi_similarity,{},1.000000
031,02,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
031,02,tempo_change,transformed,rhythmic_edit_distance,{},0.023810
033,01,duration_scaling,transformed,ioi_similarity,{},0.000000
033,01,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
033,01,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
033,01,original_copy,baseline_original,ioi_similarity,{},1.000000
033,01,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
033,01,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
033,01,partial_rhythm_modification,transformed,ioi_similarity,{},0.000000
033,01,partial_rhythm_modification,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
033,01,partial_rhythm_modification,transformed,rhythmic_edit_distance,{},0.000000
033,01,tempo_change,transformed,ioi_similarity,{},1.000000
033,01,tempo_change,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
033,01,tempo_change,transformed,rhythmic_edit_distance,{},0.000000
033,02,duration_scaling,transformed,ioi_similarity,{},0.169907
033,02,duration_scaling,transformed,rhythm_ngram_similarity,"{""n"": 2}",0.000000
033,02,duration_scaling,transformed,rhythmic_edit_distance,{},0.000000
033,02,original_copy,baseline_original,ioi_similarity,{},1.000000
033,02,original_copy,baseline_original,rhythm_ngram_similarity,"{""n"": 2}",1.000000
033,02,original_copy,baseline_original,rhythmic_edit_distance,{},1.000000
